ID,Form,Meaning,Parameter_ID
f3b9cfe6-546b-4b96-a66a-ab8d763cefec,walle,INS,
57025551-941e-4ea6-b35b-90db08028793,nyämaenyämae,surround,
25251975-4617-4257-962d-d1c604de50df,g-o-g,REM.INTR-RT.EXT.INTR-AUX.NPRS,
450fc3f9-edb9-4640-9932-9597572900cd,molle,scent,
8adda932-e330-4f8b-aafe-a7822023adcf,adako,like,
46933195-93a4-4fac-a8a3-172429d2279a,män,girl,
589035bd-bed4-419e-9a7b-658b81f3c1d6,duwar,young_girl,
011963eb-e361-4e5f-bf7d-8680f6fd3368,mollong,smelling,
e470c57d-0ad5-447a-80fb-7244ea88db42,anyan,,
ea14af9c-52ef-4b13-b276-959848c796f7,anggalle,AUX.PRS.2SG>PL,
00e6c0f5-7d3b-461e-a198-5a4c64f9b9f2,adame,this_is_why;_therefore,
35344cd0-eded-4a53-aaae-f8499e9eeabf,ngällbae-nen,wake-I|II.PL,
3cb233bf-739b-420e-827b-90e7c6eb2905,era,which,
6c8f4826-85c1-4211-a2fd-19571356d0fc,llɨtaem,arrive,
a938d63c-77d7-484c-b6b6-f9a5fd12b12e,eran,AUX.PRS.1|3SG>3SG,
5c52ed17-6279-4ca8-8cc0-f38bd99fa44d,popo,flower,
f9d66cb7-28fe-4797-9811-32d27a5f0809,darbä-nen,decorate-I|II.PL,
8bd7884c-1cf7-4c06-9a06-7c18cbbbe3bf,-alle,-AUX.PRS.2SG`S,
2db826b0-da04-4455-8ddc-62443406d34b,n-o-wattäll-an,REC.SG|3PL`P-3NDU`P-leave_alone-REC.1|3SG`S|A,
6affb2dc-e6b7-44eb-bf85-b62d7c0dfb82,mänyi,FUT,
61350d5e-a3a4-4102-b692-ad388eee2949,b-a-wengam-eya,FUT.1|3`S|A-RT.EXT.TR-forget-FUT.1DU`S|NSG`A,
17b86282-506f-4bff-b2a9-396abaacaee6,ttongo,unique,
9e56b597-ed28-4e47-b077-909497ead9e8,yowede,why,
40c41ac8-7019-42a9-b1fb-1f257a3083e6,g-o-nges-ne,REM.INTR-RT.EXT.INTR-make-DUR,
cd8b33e8-a977-4ad0-b14e-74927ce8b597,Adi,God,
9a7d7d11-1111-449b-a84c-6af810d1409a,mer,goodness,
9de5fafc-1b92-47ed-b960-df9571a85711,indrang,show,
6644c7e8-325c-4b63-bd22-b3d5711f1d3d,yebdo,day,
e28652d9-8ac2-4b87-b56d-5cbee9d75031,kanye~kanye,INFmove_around,
69ba28d4-7a7e-4354-94bc-1769d3ccbff3,g-o-täba,REM.INTR-RT.EXT.INTR-plan,
b593e391-71f8-4785-96a1-3a6076202b7c,Minkom,toponym,
10d7bf36-450d-4d99-ad93-037b9970965f,toboll,spear,
9dda77a7-0c44-487f-bad3-93e838f0571c,tos,torch,
113190c7-6385-476b-a6d6-a34c8be5301a,d-a-nserbe-neg,REM.TR-RT.EXT.TR-prepare-SG>PL,
06d1e878-5d8b-42af-b1b5-d3bffad211ae,g-o-ntämon,REM.INTR-RT.EXT.INTR-wait,
2e0f3d34-76da-43c7-941f-21b388952341,do,to,
01941431-fb2e-4b46-a6f8-455637042df8,g-o-kla-wän,REM.INTR-RT.EXT.INTR-set-REM.3SG`S,
1b8c0472-ddfc-4404-b910-6a2e19a72bd2,dam,then,
d3dd9eeb-0ecd-4059-b024-bef72653dff2,g-o-ngk-am,REM.INTR-RT.EXT.INTR-start-IV.NPL,
15e81069-e50a-4325-808a-ac121f3c0677,Eramang,toponym,
60e2e236-df18-4fe1-a264-7b8f8a774f4b,d-o-ngkollmäll,REM.TR-3NDU`P-follow,
e7d9a22e-3597-411a-be84-215b8a162b24,Togllaema,toponym,
a12d948f-2be4-4dce-8106-e6e443bfab95,Minkom,,
43a92bf0-a96d-4ecf-a522-6427352efcf3,g-o-ngkäz,REM.INTR-RT.EXT.INTR-go_aside,
cf489a46-71eb-44b1-8a2c-323c074b8398,Tawabo,toponym,
70ff6d69-4bdd-4b33-ab0f-bd77e0d87f3a,enddäna,clearing,
faab0115-d28a-4aa7-973a-07e8a2c48613,ngättäma,place,
68a9f414-a4da-4e69-b54d-973224be1f38,g-o-dmen,REM.INTR-RT.EXT.INTR-sit,
42fa9dec-0f05-488f-b2a8-5d830d3279da,d-ä-gazen,REM.TR-3NDU`P-take_out,
01a721a7-d962-4801-9a80-248f0ac56b85,att,ABL,
530e1aaa-2bb9-4095-92ff-3261abce61b0,batri,battery,
f40d42be-45db-45fa-a5d8-3066591850a5,käp,fruit,
e1e8955c-3782-4d8c-8774-6a5a07966940,d-a-zer,REM.TR-RT.EXT.TR-put_in,
9f185c8a-588d-4441-a66a-4f48f1df3e36,d-a-erängg,REM.TR-RT.EXT.TR-test,
2bfb1b58-a87c-4a66-a6d3-a5dcf02b234d,g-o-gllae-yän,REM.INTR-RT.EXT.INTR-shine-REM.3SG`S,
24fbe4b1-e388-4920-9ebc-106624e9de0f,Dubolläplläp,toponym,
b019225a-c184-441a-92ce-cf1bc99f360a,ddäddäg,edible animal,
689c6dbf-1345-416c-b99b-db29773b7dd9,d-a-ngerängg,REM.TR-RT.EXT.TR-meet_someone,
9a153ea7-ff4d-48e1-839d-e1e39159c729,Ur,toponym,
90b0e714-edb1-42be-a8bb-29ecb182287a,kullkull,grass_fire,
b424ad23-2ce2-40c2-b122-04262876179f,ddia,deer,
d3ac94da-b532-4e35-8d27-b7cf40a2bee2,d-ä-lläd,REM.TR-3NDU`P-grab,
76908579-5322-4a33-a0c7-13125298559d,kälepalle,slow,
4802b188-2220-48ac-8f2f-c7d01d1e1769,d-a-nyäroe-ne,REM.TR-RT.EXT.TR-creep-NPFV,
b565965a-485c-4be1-a522-58da81b57503,mäse,IMN,
4581f898-0ddb-45d4-948f-52ed22acc43a,d-ä-ga,REM.TR-3NDU`P-AUX.NPRS,
4a1c3567-c8f8-4967-81e2-a25f879e316f,d-indug-än,REM.TR-run-REM|FUT.3SG`S|A,
2f53b022-82d1-4e28-b07a-41a20b9c83e5,d-ä-gabäll-än,REM.TR-3NDU`P-stand-REM|FUT.3SG`S|A,
60c185ea-d8c6-46d8-ad64-07acf80dc000,d-a-nyäroe,REM.TR-RT.EXT.TR-creep,
84fd457a-e688-4444-9dd6-5df871b16840,b-indug-än,FUT.1|3`S|A-run-REM|FUT.3SG`S|A,
c9246a7b-d6f9-4960-8726-bd33f84258df,eka,INS,
61ddae6b-88ab-4b26-bf18-21e3e4305825,manglle,trap,
e161f123-64fd-4d97-848e-ff5f78314c35,d-a-zu,REM.TR-RT.EXT.TR-shoot,
fbc09eb0-45f6-41b3-9603-fa547bd576b6,pakos,arrow,
317cd11b-0be4-46f2-b7a6-c8de7083c2e7,ulle,long,
a5cbcc85-6430-4f7a-8eba-ec259f403de1,d-ey-a-nttäkeg,REM.TR-DU|1PL|2PL`P-RT.EXT.TR-break,
ac66c14d-17b3-4be9-b63d-51db66f41132,pintta,bird_type,
7ea3a9fe-34cb-436e-b1b7-44a32508a23a,arle,scream,
41f72725-af29-42fd-97f2-41ff76a419c8,wap,stick,
fa89c1fe-a4a7-4fbe-a7c1-8db6290688bf,tumku,back_of_skull,
c9627ce9-17fb-4e46-916b-7203473ffabb,d-ä-s-än,REM.TR-3NDU`P-extinguish-REM|FUT.3SG`S|A,
eca55764-7892-4a25-94a2-793aa242bd0c,kuddäll,death,
289e1306-f8e2-422d-85fc-2e694ce11aee,diba,that,
306f2091-10b9-4c4f-861d-caa316cd982f,ngonongg,remember,
15f85bce-487b-4037-8325-70f5540a87bd,d-a-nges,REM.TR-RT.EXT.TR-,
e52b1a4e-d7d6-45d1-8e39-0b6d91c65fc0,Adilla,Godman,
5cf67e24-8445-430b-980a-0fc08f0c52ad,Godd,God,
94f7d0e2-4c00-4d95-b4d2-d4f6f919ce15,mit,,
345c061b-bc1c-4a42-b93d-2e2bbe849ba7,d-a-ngmingg-än,REM.TR-RT.EXT.TR-help-REM|FUT.3SG`S|A,
0a673fce-ac8e-4013-8cdf-f05ff782005a,ewe,,
ea9ac93a-46a6-40c6-a529-3be11335d6a5,d-a-wes,REM.TR-RT.EXT.TR-beg,
55316dbe-a016-4bad-899c-cede02f30de7,ikopse,prayer,
ae9858ad-7e80-4ae7-9616-2d5325687135,d-owanseg,REM.TR-leave_alone,
4d57dfea-ad41-41d8-b932-4b472003b008,d-ey-a-r-ne,REM.TR-VEN-RT.EXT.TR-go-NPFV,
283b3e0d-1af1-4cd9-8134-ac86a30469f9,kame,again,
80e5dcbe-101e-4350-9d9b-f64111c97ae1,indrang,light,
3524ec7c-5c3a-440f-af22-eb65c3fc1680,kollmäll,follow,
689d9846-2ba2-434e-a465-306d94fa4fca,-nallan,-AUX.PRS.1|3SG>1|2SG,
d22e4f6e-95c9-4b6f-a11c-425f7d237f23,pälkom,goosebumps,
511f09d4-460b-4bdb-9543-bea4a3a4f13f,guireon,,
bfeca382-2314-4753-8f9e-27c4e360ade9,g-o-ngllae,REM.INTR-RT.EXT.INTR-look_back,
9abc3e17-c3dc-4008-98be-7008fbecba26,g-o-gllae-yän,REM.INTR-RT.EXT.INTR-shine-REM|FUT.3SG`S|A,
9e4abeba-228a-4e7a-8517-5fa3c3f5e4a9,d-ɨ-s,REM.TR-3NDU`P-extinguish,
ed0fb153-54dc-4591-9f3e-e7f253af98f0,dindu,run,
ecbc0e7d-4637-4514-87d1-d540a5505518,sirem,darkness,
9d7c1d32-42d4-42e1-931d-05492cf343e9,kusi,,
0555f6eb-6da4-4722-a764-2b8f24849dae,tikop,heart,
1921480c-aff6-434a-a4a7-a14dfeb18702,b-ä-gazen-eyo,FUT.1|3`S|A-3NDU`P-take_out-FUT.2|3DU`S|NSG`A,
b2958b40-6416-4668-a70e-a9411c219e3a,umllang,know,
0c35cb6b-324e-4c44-bd8b-ad4a89903228,lel,fear,
c0ec17ed-6b22-45e2-9620-68b7a898e90c,ngällangälla-eng,,
0b0f73eb-1972-43ef-83e4-32752218ab68,g-o-ngttä-g,REM.INTR-RT.EXT.INTR-arrive-III.NPL,
86df8d7b-b80d-45b5-84ef-ba78cb78af94,ttättle,straight,
d34b7d20-f836-4b2f-ab47-85e73589d77c,g-otar,REM.INTR-sleep,
e9fb80c4-a1be-4660-94f1-53e95786c83e,d-ä-bd-ab-än,REM.TR-RT.EXT.INTR-dawn-IV.NPL-REM|FUT.3SG`S|A,
728234b2-318a-4dea-84dc-09aa7b0e0931,ddobag,others,
abira-3nsg-dat,=abira,3NSG.DAT,
1a16bbab-c167-4493-b1be-95de1f7999e4,d-ä-llät-ne,REM.TR-3NDU`P-tell-NPFV,
c1b707e8-5b3c-4e99-b838-df6bc9c9572c,g-o-tngoe-neg-n-än,REM.INTR-RT.EXT.INTR-laugh-3PL`S-NPFV-REM|FUT.3SG`S|A,
6af9094a-dcc6-4a78-8e58-74aac75340b9,ag,morning,
alle-abl,=alle,ABL,
efc07618-19e2-4898-b998-e0d680efd5c8,d-okongkom,REM.TR-take.PL,
edbb89a0-29f4-4e57-994d-f10dbd88283b,bäny~bäny,INFcut,
8682e6cf-6310-4160-b00f-8141d5167807,gänya,here,
911bb67e-ddef-4ae5-91e5-7324c9ee6e16,Samson,person_name,
1b2e055b-9410-49ed-9ee5-037d530be873,Wawase,Wawase,
956294f5-a9b1-4e02-80dd-1f2d4cc66272,Matthew,,
0a33683a-ee96-48d5-906a-f7ac5ff5701f,Pedro,Pedro,
a622dfc7-1958-469b-a140-2b856dbbdc37,d-ä-bäny-ya,REM.TR-3NDU`P-cut-REM.1|2DU`S|NSG`A,
cee88f30-6bfe-4ebc-8ccf-0799b50c80d1,d-i-kom-ya,REM.TR-VEN-carry-REM.1|2DU`S|NSG`A,
90960ada-1d3b-4d44-b835-f2485a451951,ngäma,1NSG.EXCL.POSS,
5eb942c1-85bc-4b4f-a729-4473a0a09f7b,sespen,boil,
e5863f49-2164-4144-8711-36b8470211bc,d-ä-ga-yaeb-eya,REM.TR-3NDU`P-AUX.NPRS-NSG>PL-REM.1|2DU`S|NSG`A,
0ae7b7ea-b852-4b1a-b256-2ba2c627917d,d-ä-ddäg-aeb-eya,REM.TR-3NDU`P-eat-NSG>PL-REM.1|2DU`S|NSG`A,
c503383e-1362-4a4a-bc02-2175a67f5b96,Iräm ine,toponym,
072b2b99-4024-4df6-8cb4-f35d9872ac0c,dämen,sit,
c354c42c-69ec-4f5c-9c70-62bc29866edf,kädkäd,cold,
38319204-b0a6-4272-b96d-77ff34dca647,yorkoll,dirt,
17430f6b-186b-4058-979f-c5396b200cc1,penz,clean,
ec68018f-88e3-409b-b0d9-c683a8439506,ttängäm,village,
4682c169-dd69-4c62-a78d-07869824538e,aba,3NSG.POSS,
ea87edc7-5189-4ca7-bc53-d8721b470198,ddonddo,proud,
7d471970-be52-4410-bfdf-d26afad477ee,-nallo,-AUX.PRS.3NSG>1|2SG,
32cc11f4-6d8b-4ed1-b87f-d64d287237c5,eka,word,
9352454c-ad2f-458e-8469-f7f015204f8c,ingoll,like,
2ee4642d-cdc8-4a57-ae4f-e4d446d5c925,geyako,,
ba58a603-1f83-4f9f-b3cc-d0cc936084ea,ngase,,
f8805ea2-8689-44ef-8286-52def5bfca2f,iba,1NSG.INCL.POSS,
c4efe028-f69b-4a6a-b8e7-18999a463a16,b-o-g-alle,FUT.1|3`S|A-RT.EXT.INTR-AUX.NPRS-IRR.SG`S|A,
03fc82b9-5468-4654-907f-2a7a45a613e2,kädkäd,cold,
20c18658-675c-4a10-84c6-9742116ec010,iräm,,
f40e9455-f162-4387-aaec-a8feed4d5113,gänya,here,
788f56c7-6703-4d4b-8b2b-8206c4cf9edc,käma,maybe,
eebfd7e9-fa9d-4cf9-a1ae-f46a0e97b539,b-a-tram-än,FUT.1|3`S|A-RT.EXT.TR-lead-REM|FUT.3SG`S|A,
302773eb-0c50-45c0-a15f-8e9e6f971814,ttongo,another,
fddf6924-fa49-4938-8f81-e2f52c6159e4,bäl-nan,remember-I|II.PL,
a3ba847f-bc50-4eff-a0f8-d35942aa2f22,utale,far,
e61d224e-f138-488b-a485-4295262979c9,baddbedd,PRIV,
0878c1d9-a510-49ed-a46f-61cf1fe477a5,yorkoll,dirt,
bf43262e-6ecd-4afd-8b4b-2cb9bfdbd82f,kädkädag,cold,
0cd9effe-ea16-496f-a9fb-9128af90a85d,umllang eka,summary,
c3db5655-1004-4f69-ba6d-56c4c8683482,dade,EXIST,
e365c308-4c29-4d25-b2da-8f7e42a2e0eb,a-ngkäbäg,FUT.INTR.2S-dive,
c6912e5a-0db0-411b-9182-70ff207100ba,umllangag,knowledge,
f1d76cd9-af95-4235-8a18-0004f45cf039,Keti,KT,
cb780729-497a-4380-96d6-02fa875209ad,d-ä-täbe-eyo,REM.TR-3NDU`P-plan-REM.NSG`A,
4b9d3c6e-07ac-4949-9140-939230c2996f,Wur,toponym,
57837163-67be-4d0f-9305-e50fa2a1a26e,mamoe,hunt,
2feebf39-7333-4fdb-99d2-5caa15e9d6db,d-ä-nglläb,REM.TR-3NDU`P-get,
2d75a779-bdcd-45e8-a137-fdc4f476b50c,di,ACC,
75d83d72-d202-4f8e-a466-2d9a6a88eb52,Imanuel,Imanuel,
77bb9621-9e9e-4ee4-88b2-1699bb2a61d8,mit~mit,INFmiss,
87bd1c24-2d0b-46d0-848e-52afc43882bd,d-a-g-än,REM.TR-RT.EXT.TR-AUX.NPRS-REM.3SG`A,
646bef73-4f25-40dc-a16c-2d221875c978,llɨg,child,
d81f15db-a68b-4bea-bfa2-30ebeb53aa96,meda,father,
bim-3nsg-acc,=bim,3NSG.ACC,
9e89b938-fb89-46ae-902c-1e0a34231159,amallo,AUX.PRS.3NSG>PL,
8991b654-baf2-407e-8bb7-5de1233245ac,medä,father,
135694c9-0e32-40d4-9668-eee538771a1c,g-o-pällttän-alle,REM.INTR-RT.EXT.INTR-start_walking-IRR.SG`S,
7a236c69-21bd-49f9-8fbf-7e84b3021b52,b-ä-ga-n-än,FUT.3`A-3NDU`P-AUX.NPRS-NPFV-FUT.3SG`A,
c0e16861-4ade-4d14-816c-559b2bd52687,ngänaeka,tears,
6e773b41-696b-49df-9910-00a23fbad02a,d-ä-tram,REM.TR-3NDU`P-carry,
1012ad86-c65f-4016-a8bd-933d955e6531,ngämi,1NSG.EXCL.NOM,
7c8d7bd1-877e-41c9-a0c7-8bd6c0cd88a5,mamoe,hunt,
069e19f6-7e55-4983-9d0e-e07706b96cb8,g-o-dagal-eya,REM.INTR-RT.EXT.INTR-board-REM.1DU`S,
058830df-5136-41a9-960f-0c3a26e03777,imne,back,
ebf68ec3-1655-4606-b644-93e7f56c786e,g-o-dm-en-än,REM.INTR-RT.EXT.INTR-sit-II.NPL-REM.3SG`S,
e400e698-19e5-449b-bab8-1065ad095304,guwo,heart,
8fc90955-2dd4-4a47-8a4e-7063d340e66d,bobag,flooded,
819c3429-da8b-4a5c-98be-77a5c85f7958,Karama,toponym,
9f4ab554-2dcd-4b73-95e2-e06ba720c671,yogoll,rain,
d5f6361f-82d2-4e3f-8d6f-41e196c9bf90,d-ä-ma-n-än,REM.TR-RT.EXT.INTR-rain-NPFV-REM.3SG`A,
30d0fbf2-9255-41a8-8176-a2b83360ce61,d-a-gllae-n-alla,REM.TR-RT.EXT.TR-paddle-NPFV-REM.1DU`S,
f6bd6892-38ab-4b7e-9c86-12c9ff0832b8,d-ey-a-gir-n-alla,REM.TR-DU`S-RT.EXT.TR-stay-NPFV-REC.1DU`S,
698f4588-9859-4acb-b364-e2c427a00d93,g-o-ngllae-n-alla,REM.INTR-RT.EXT.INTR-look_back-NPFV-REC.1DU`S,
22a0aa4a-7d9c-465b-affb-e74ab83b38ce,mamoe,hunt,
83edb3ef-eabe-4afe-a9e4-cb113bff0633,mae-nen,hunt-I|II.PL,
63a11f89-1009-4eaa-b2c8-046463e499b9,d-a-ddällgoe-n-eyo,REM.TR-RT.EXT.TR-bush_hike-NPFV-REM.NSG`A,
6ed186be-acdf-43ab-bb9a-6ae0f9cf7e64,tonton,directly,
7b4a93c9-44ad-408e-a50b-519bcd6a033f,d-ey-a-ngkoenmäll-n-eyo,REM.TR-DU`P-RT.EXT.TR-chase-NPFV-REM.NSG`A,
1ddea34a-a4be-4d73-b037-6aeb723676af,Taolang,toponym,
836381bb-b2df-461d-9b58-eebbd00c6838,d-a-gllae,REM.TR-RT.EXT.TR-paddle,
59d2f72e-75a6-4121-8a24-fa0d5137e53c,g-u-mbiebmeny,REM.INTR-RT.EXT.INTR-chase_after,
84f62c37-acab-40c4-99c4-45e2fd332da5,gullbe,male,
ccab5910-cdf8-416f-8447-9a9a2039b463,täkäll,horn,
095782e0-a2e7-41d7-9816-7af75da70b7c,mäg,mother,
9a9a757a-8561-4621-b720-5ca7e6acaed6,gagäll,bad,
8e016f34-c503-486b-ac74-0cc8239eda9b,kabag,grass_type,
7fddf06a-28f6-4ffc-a621-e52da5c84797,ngämenmäll,take_off,
bc2f2815-3f83-4a2c-8465-f194d67606eb,känyärtto,silent,
4e2b8a01-6e6e-4182-a502-f051a9646b2f,d-ey-a-ngmen-eya,REM.TR-DU`P-RT.EXT.TR-reach-REM.1NSG`A,
1fbde5c6-5bc2-4d4c-8243-d6d600468c7d,llɨg,son,
3e2b54d8-0e7f-4f91-b0b3-356877b53345,d-a-ngnoe,REM.TR-RT.EXT.TR-ask,
fb8eb8ad-506d-4e25-b9a4-922144079331,yaralle,AUX.PRS.2SG>DU,
257f93d7-409c-44a1-ba4b-f20c347e9c1f,baba,father,
aac7ab86-7f06-45cc-aed0-a50709f7ee04,gänya,here,
8e047df9-8146-4846-b180-69cd58d4c359,n-a-zu,FUT.SG`P-RT.EXT.TR-shoot,
cb994072-483d-4f65-a8fd-d903e08d6675,gäb-än,-II.NPL,
9b0f6f05-1edf-4f03-9f29-4737db70602c,llädäd,grab,
5955db99-bf4e-4bec-bae3-44e7d5018867,g-o-gäb-än,REM.INTR-RT.EXT.INTR-II.NPL,
39d9a52e-04bc-4d79-9a89-d06d3fc32970,mäse,CON,
7771c0ce-9381-4a42-9c3e-8ef040d9780c,d-ä-ngk-am,REM.TR-3NDU`P-start-IV.NPL,
266ff6f1-a03f-40f6-892d-214e8320a3f0,g-o-ngnongg,REM.INTR-RT.EXT.INTR-think,
70bb721e-4dc1-4714-82dc-ad73078e2438,poper,scare,
5ed2f3e2-3021-4faa-8315-f04fd1af0692,d-ä-mbäl,REM.TR-3NDU`P-,
1a7daa49-c302-4856-8c19-051ba6c36061,zäme,IAM,
6eded9a0-3484-47e4-a172-2a950326fb89,a-spu-n-an,REC.INTR-throw-II.NPL-REC.3SG`S,
3bb39872-a806-4416-b6a0-0d8853a45be2,ddänddängeny,immediately,
2fe6a4e2-7a32-40a3-99ec-4143350d1583,g-o-gäb-än,REM.INTR-RT.EXT.INTR-jump-II.NPL,
a5ba59f4-f2af-4fec-a73d-57de825d112f,dade,EXIST,
waeya-cop-pst-sg,=waeya,COP.PST.SG,
3da39bd7-f784-4e84-9f39-233e2c3e2f1e,d-a-ger-n-än,REM.TR-RT.EXT.INTR-stay-NPFV-REM.3SG`S,
90a7d9fc-d445-47e3-86b3-924226cc3673,d-ä-tr-aem-än-än,REM.TR-3NDU`P-carry-IV.PL-NPFV-REM|FUT.3SG`S|A,
5499f73b-fe09-409f-bd41-93d092d04cff,d-ä-ngglla-n-än,REM.TR-RT.EXT.INTR-swim-NPFV-REM.3SG`A,
16decb66-99e7-4f45-a5f0-9f3d3bee8786,g-o-ngäs,REM.INTR-RT.EXT.INTR-return,
3611d438-811c-4336-9375-a3860cbee237,g-o-dagal,REM.INTR-RT.EXT.INTR-board,
20c284bb-742c-4201-bffe-e2ee4e953de6,d-a-ngnoe-yän,REM.TR-RT.EXT.TR-ask-REM.3SG`A,
48a2ac03-9914-4014-84fe-f7267cb53d1d,ttam,alive,
5b3af6e5-2440-45a1-8cf1-228fa2b3a15e,a-g-an,REC.INTR-AUX.NPRS-REC.3SG`S,
e05c399f-311c-4808-94c3-d7f8a1185654,a-spun-alle,REC.INTR-fall-REC.2SG`S,
3f00d5bd-0a7c-4e0d-99f8-0b3eb303e84f,ullowae,fast,
87ceb207-c2eb-4fdc-ad4c-af932bfa52e8,a-ngnongg-an,REC.INTR-think-REC.1SG`S,
91fecc0d-bc33-4e62-a21b-e8fb24d3977c,kälsäre,small,
58d226f1-70ac-41be-b752-179bffbaedd6,y-a-r-alle,VEN-RT.EXT.TR-go-REC.2SG`A,
cc25b1f4-d976-42bf-8082-b4946ae266ad,g-o-gllae-eya,REM.INTR-RT.EXT.INTR-paddle-REM.1|2DU`S|NSG`A,
afa6c9a4-666f-4954-8630-974450204435,d-o-wanseg-eya,REM.TR-3NDU`P-leave_alone-REM.1NSG`A,
f8ce5200-4405-4a44-996c-88a5afc0ba07,ngämaene,1NSG.EXCL.ABL.POSS,
21750893-3d77-485b-a933-1cdd8d42741d,koenmäll,chase,
e1470b6c-9e54-4261-8d5a-52154b5c161f,eka,story,
582e631e-9f1e-478f-be00-f14e60bbdc8e,d-ɨ-llɨt-n-än,REM.TR-3NDU`P-tell-NPFV-REM.3SG`A,
5028d058-86e7-4892-ae21-1e1bdd4bf277,kili,joy,
c74b800d-3981-4041-9be6-bd4f48303b31,llɨt~ɨt,tellINF,
35a2e687-9db0-4844-a288-b9a89925cd36,umllang,knowledge,
16fd7d18-ca51-4379-8dd4-b512e5bdc150,aba,3NSG.POSS,
4b6e3a1e-aba4-4c6d-b2a7-223d285c5234,mäde,father,
1fb013d2-8957-47ca-875f-6d24cb8e69e8,b-a-nges-n-eyo,FUT.3`A-RT.EXT.TR-do-NPFV-FUT.NSG`A,
d09583ea-4cac-4815-a906-f874b2146ede,b-ɨ-llɨt-n-än,FUT.1|3`S|A-3NDU`P-tell-NPFV-REM|FUT.3SG`S|A,
e349ebf1-14ab-469f-adbd-f4640a9fa9d0,obaene,3NSG.ABL.POSS,
